lineid,pointid,theOrder,dist,row,newid,591demorigi,xcoord,ycoord
"1","589",0.1769006042,0.2192833909,"6","349",767.3330078100,345745,7398625
"1","6734",0.1766948883,0.0972332968,"56","348",802.4539794900,349145,7396285
"1","5846",0.1764831481,2.9530770759,"48","347",785.9799804700,348635,7396665
"1","5488",0.1759614434,0.1067110915,"47","346",798.5079956100,348225,7395515
"1","974",0.1757762301,1.5009234136,"10","345",767.9249877900,346065,7398445
"1","1440",0.1745078688,1.4612052967,"15","344",774.6279907200,346355,7398605
"1","1644",0.0821084039,1.7860242415,"16","167",771.7540283200,346495,7398395
"1","5134",0.0810235145,1.0617633539,"45","166",773.2540283200,348235,7397695
"1","574",0.0806975152,1.5865635914,"6","165",771.7390136700,345795,7398635
"1","3774",0.0799529674,1.8366191559,"33","164",782.1019897500,347475,7397055
"1","801",0.0795042539,1.2315072009,"9","163",774.6049804700,345695,7397755
"1","958",0.0792214466,0.7548517033,"10","162",770.2390136700,346075,7398495
"1","1846",0.0777559712,0.6108155473,"19","161",779.5150146500,346685,7397365
"1","1420",0.0770452064,0.2204953023,"15","160",775.4130249000,346405,7398635
"1","5834",0.0844727208,1.6298520305,"48","175",789.5989990200,348675,7396645
"1","3178",0.0844171754,0.0087239238,"30","174",781.5570068400,347315,7397235
"1","3484",0.0838057716,0.5886862711,"31","173",775.2780151400,347615,7398375
"1","2533",0.0835941695,0.7273458782,"24","172",782.5239868200,347095,7397495
"1","5454",0.0835139139,0.1158306966,"47","171",802.4829711900,348135,7395565
"1","4489",0.0833996818,0.7413303112,"40","170",776.8889770500,347995,7397685
"1","17",0.0832420071,0.7696574176,"1","169",771.5260009800,345015,7397875
"1","6534",0.0828398786,2.6272651725,"55","168",799.9060058600,349045,7396025
"1","5456",0.0899629295,0.6504243342,"47","183",802.4929809600,348135,7395555
"1","3876",0.0892108485,0.4108259594,"34","182",782.0490112300,347525,7396795
"1","5293",0.0891718951,3.3823673789,"46","181",785.0620117200,348435,7397455
"1","2113",0.0890956344,0.3526127849,"20","180",777.5440063500,346645,7398545
"1","6158",0.0888564838,3.7604880866,"52","179",783.5040283200,348415,7395945
"1","6886",0.0882659016,1.9997582608,"57","178",803.0120239300,348945,7396615
"1","2965",0.0880619403,1.4401794994,"28","177",775.5980224600,347445,7398285
"1","2798",0.0870322839,1.3152954023,"26","176",768.3920288100,347145,7398375
"1","2364",0.0943891442,0.0236501612,"23","191",774.8150024400,346985,7398545
"1","18",0.0929417824,0.5163828111,"1","190",770.2520141600,345015,7397885
"1","4010",0.0919033330,0.7415921738,"36","189",780.8159790000,347975,7397965
"1","4797",0.0908086280,0.0894117999,"43","188",779.9520263700,347925,7396335
"1","1852",0.0907353999,0.2402342358,"19","187",779.1209716800,346675,7397365
"1","323",0.0906508557,1.5449693146,"4","186",764.4539794900,345495,7398685
"1","6725",0.0905719964,0.9228823758,"56","185",804.5349731400,349165,7396255
"1","1422",0.0900816467,0.5389150501,"15","184",775.4619751000,346395,7398635
"1","5133",0.0645548799,0.8200489452,"45","135",772.8109741200,348245,7397695
"1","956",0.0645075365,0.5901660402,"10","134",770.7949829100,346075,7398505
"1","2795",0.0643363674,0.6121704688,"26","133",768.6900024400,347135,7398375
"1","4486",0.0643181258,1.3377360282,"40","132",777.4420166000,347995,7397695
"1","4005",0.0637624901,1.3963084958,"36","131",780.8900146500,347985,7397975
"1","1219",0.0635461985,0.6706215632,"13","130",776.8209838900,346055,7397715
"1","5445",0.0629458142,0.8962847004,"47","129",803.5180053700,348115,7395575
"1","4790",0.0606281243,0.5441605695,"43","128",780.0579834000,347925,7396315
"1","6533",0.0691689311,2.6272631320,"55","143",800.4910278300,349055,7396025
"1","1845",0.0681966766,0.8624958945,"19","142",779.3209838900,346685,7397355
"1","5290",0.0667227902,0.5050692466,"46","141",785.7559814500,348445,7397455
"1","6883",0.0665768916,0.2279538551,"57","140",804.0830078100,348945,7396625
"1","5830",0.0658793299,0.1409851799,"48","139",790.5079956100,348685,7396645
"1","572",0.0652987428,0.0477150886,"6","138",771.9069824200,345805,7398635
"1","1418",0.0649041094,0.0723564864,"15","137",776.0319824200,346415,7398635
"1","3174",0.0646192690,2.0766571002,"30","136",782.0739746100,347305,7397225
"1","3482",0.0734935626,1.5282230420,"31","151",775.8770141600,347615,7398385
"1","2357",0.0730371799,2.4300962141,"23","150",774.7570190400,346995,7398545
"1","14",0.0723656340,0.9841303287,"1","149",770.7659912100,345005,7397875
"1","6156",0.0723624311,4.9069250099,"52","148",783.5289917000,348425,7395945
"1","6157",0.0714197021,5.0758187218,"52","147",783.6370239300,348425,7395935
"1","2532",0.0711659155,0.4973852629,"24","146",783.2589721700,347095,7397485
"1","5446",0.0696879097,0.5042164966,"47","145",803.1519775400,348125,7395575
"1","3873",0.0693470597,1.3654111028,"34","144",781.8679809600,347515,7396795
"1","4006",0.0768816255,0.1334527710,"36","159",780.6829834000,347975,7397975
"1","5450",0.0760289134,0.8437910202,"47","158",802.7620239300,348135,7395575
"1","2966",0.0760153006,4.1281367657,"28","157",775.8670043900,347455,7398285
"1","4795",0.0757019296,0.5441605695,"43","156",779.9959716800,347925,7396325
"1","6722",0.0753406699,1.1713712501,"56","155",804.5939941400,349175,7396255
"1","3173",0.0750902449,2.6643151142,"30","154",781.1879882800,347305,7397235
"1","317",0.0749359667,0.0163556563,"4","153",765.9559936500,345495,7398695
"1","2110",0.0735292980,0.8045222723,"20","152",777.4279785200,346645,7398555
"1","5142",0.1160578407,2.3421681067,"45","231",772.7780151400,348225,7397685
"1","3877",0.1145037200,1.3436159795,"34","230",780.8109741200,347525,7396805
"1","1427",0.1138517419,2.0620657537,"15","229",774.9959716800,346385,7398625
"1","2800",0.1107130149,1.6779472735,"26","228",768.1489868200,347145,7398365
"1","2365",0.1107000661,1.6832564181,"23","227",775.0689697300,346975,7398545
"1","5462",0.1104973910,1.2223001646,"47","226",801.7420043900,348155,7395545
"1","965",0.1102402351,0.3996034938,"10","225",769.4650268600,346075,7398475
"1","6542",0.1101817737,2.6272692518,"55","224",799.1840210000,349025,7396025
"1","2542",0.1203251240,0.7273520812,"24","239",782.1790161100,347095,7397525
"1","1221",0.1199160826,0.8630904359,"13","238",774.8060302700,346045,7397725
"1","326",0.1193856371,0.9321017580,"4","237",763.5349731400,345485,7398675
"1","2117",0.1189571611,2.8670332360,"20","236",775.7349853500,346655,7398535
"1","4014",0.1187413640,0.6905833562,"36","235",780.0939941400,347955,7397965
"1","5837",0.1180729824,1.5722365099,"48","234",788.6939697300,348665,7396655
"1","5466",0.1171903950,2.1174935104,"47","233",801.8070068400,348165,7395545
"1","805",0.1163455789,1.0097174717,"9","232",773.1270141600,345695,7397775
"1","3186",0.1215507968,0.2099984698,"30","247",780.0269775400,347325,7397255
"1","4798",0.1212646349,1.1954909769,"43","246",784.4160156200,347925,7396355
"1","21",0.1212132717,0.5508763142,"1","245",768.8109741200,345025,7397895
"1","1859",0.1211841708,0.5961409573,"19","244",777.3699951200,346665,7397385
"1","2974",0.1211450202,2.5983998607,"28","243",774.6510009800,347445,7398265
"1","1646",0.1209943828,2.3111217133,"16","242",771.0109863300,346485,7398385
"1","3492",0.1209052126,0.0175799107,"31","241",774.3179931600,347625,7398355
"1","6166",0.1208119161,0.4109827012,"52","240",784.4050293000,348395,7395945
"1","5299",0.1291538257,2.4387972969,"46","255",782.2349853500,348415,7397455
"1","581",0.1263802498,0.1230507503,"6","254",769.9619751000,345765,7398635
"1","2366",0.1257922552,1.3052783497,"23","253",774.7589721700,346975,7398535
"1","4493",0.1248825252,0.2302546174,"40","252",775.8759765600,347995,7397665
"1","6726",0.1244567605,0.4258798256,"56","251",803.5640258800,349155,7396265
"1","1430",0.1243533693,0.0512311474,"15","250",775.1699829100,346385,7398615
"1","6546",0.1230334690,0.6575103103,"55","249",797.7310180700,349025,7396015
"1","5468",0.1226233157,0.4213675030,"47","248",801.2930297900,348165,7395535
"1","3181",0.0988827231,1.3993902690,"30","199",780.3419799800,347315,7397245
"1","5458",0.0975874185,0.7964535224,"47","198",802.0139770500,348145,7395555
"1","3486",0.0971837695,0.2133065149,"31","197",775.5419921900,347625,7398375
"1","1222",0.0966994415,1.1166254973,"13","196",775.9609985400,346045,7397715
"1","6541",0.0965108261,2.6272672126,"55","195",799.1599731400,349035,7396025
"1","2534",0.0958378210,0.7273479453,"24","194",782.3070068400,347095,7397505
"1","961",0.0953358624,0.0321230123,"10","193",769.6879882800,346075,7398485
"1","573",0.0953015242,0.7488226670,"6","192",771.3579711900,345785,7398635
"1","2115",0.1046522185,0.5185318121,"20","207",777.1049804700,346655,7398545
"1","5460",0.1032539858,1.5324575727,"47","206",801.8170166000,348155,7395555
"1","1645",0.1025347958,1.1437885005,"16","205",771.6970214800,346485,7398395
"1","1425",0.1021533379,0.1124262837,"15","204",775.3010253900,346395,7398625
"1","5836",0.1016143274,0.7576860985,"48","203",789.0330200200,348665,7396645
"1","1854",0.1005532506,0.1519089941,"19","202",779.2160034200,346675,7397375
"1","5141",0.0997526442,1.6175789114,"45","201",772.3599853500,348235,7397685
"1","804",0.0992186234,2.4239135760,"9","200",773.8300170900,345695,7397765
"1","5294",0.1077264058,0.0351211068,"46","215",783.8549804700,348425,7397455
"1","6724",0.1074917702,1.1039940530,"56","214",804.0139770500,349165,7396265
"1","324",0.1062524785,2.9271713850,"4","213",764.2930297900,345485,7398685
"1","4796",0.1057888884,0.9181455563,"43","212",779.9099731400,347925,7396345
"1","4492",0.1056234716,1.6516651509,"40","211",776.3179931600,347995,7397675
"1","6163",0.1053655300,2.5404739985,"52","210",783.9229736300,348405,7395945
"1","4013",0.1050542007,1.6659623524,"36","209",780.0000000000,347965,7397965
"1","2970",0.1050073865,1.1241407217,"28","208",775.2719726600,347445,7398275
"1","3489",0.1098400094,2.2661544037,"31","223",774.5200195300,347625,7398365
"1","1853",0.1096076657,1.4184321478,"19","222",778.1380004900,346665,7397375
"1","3182",0.1093536608,3.3416050391,"30","221",780.0549926800,347315,7397255
"1","22",0.1093259191,0.4248585818,"1","220",769.6550293000,345025,7397885
"1","580",0.1089323667,1.9276385565,"6","219",771.3430175800,345775,7398635
"1","3777",0.1086236007,1.8366212172,"33","218",780.9979858400,347485,7397055
"1","6889",0.1084814018,0.0477854854,"57","217",802.0839843800,348945,7396605
"1","2541",0.1080814725,0.7273500140,"24","216",782.1560058600,347095,7397515
"1","2100",0.0161017438,2.8232969020,"20","39",777.9699707000,346625,7398575
"1","5428",0.0157841564,0.0809285832,"47","38",805.9860229500,348075,7395605
"1","564",0.0152576825,1.8193784858,"6","37",771.9080200200,345825,7398645
"1","3466",0.0151947339,2.4764709734,"31","36",780.0850219700,347615,7398435
"1","4782",0.0149522964,0.4098799425,"43","35",780.4160156200,347925,7396285
"1","3163",0.0145454824,0.3220397095,"30","34",783.1569824200,347275,7397215
"1","3994",0.0136836959,0.1346371785,"36","33",782.9890136700,348015,7397985
"1","2517",0.0126001540,0.4973340490,"24","32",786.2500000000,347105,7397445
"1","309",0.0191911171,0.5958273654,"4","47",769.8200073200,345515,7398705
"1","947",0.0189429842,0.5519382791,"10","46",771.7880249000,346085,7398525
"1","2955",0.0172273851,1.3659701412,"28","45",777.5150146500,347465,7398315
"1","4",0.0171154946,0.4545384922,"1","44",772.1240234400,344995,7397845
"1","5822",0.0169418604,0.4214426354,"48","43",792.5300293000,348705,7396635
"1","6877",0.0168174854,1.2133840033,"57","42",806.1770019500,348965,7396635
"1","1407",0.0165166937,0.1060807730,"15","41",777.4489746100,346435,7398655
"1","6525",0.0161976087,0.2958174103,"55","40",803.5609741200,349085,7396015
"1","6148",0.0225000965,2.6693633435,"52","55",777.5280151400,348455,7395945
"1","5285",0.0215770456,0.8193030022,"46","54",788.8670043900,348455,7397445
"1","789",0.0211551370,3.5860352276,"9","53",776.7199707000,345705,7397735
"1","1213",0.0209040638,0.5357133215,"13","52",778.2280273400,346055,7397695
"1","1837",0.0207898020,0.4222291104,"19","51",780.3480224600,346715,7397345
"1","2350",0.0207034623,2.5019277752,"23","50",774.2089843800,347025,7398545
"1","6710",0.0202756682,3.0770673159,"56","49",807.5040283200,349185,7396235
"1","4481",0.0200374546,0.5326628265,"40","48",778.2020263700,348005,7397705
"1","3469",0.0265172915,1.7095123546,"31","63",779.0780029300,347615,7398425
"1","2518",0.0262175966,0.5798373428,"24","62",785.5969848600,347105,7397455
"1","2102",0.0259263776,1.2970910732,"20","61",777.6920166000,346635,7398575
"1","5126",0.0250212189,1.0066563407,"45","60",773.5599975600,348255,7397705
"1","5430",0.0247830602,0.1747320340,"47","59",805.5349731400,348085,7395605
"1","2789",0.0239396616,1.3605022303,"26","58",770.5679931600,347135,7398395
"1","3869",0.0233680235,1.5273009913,"34","57",783.0269775400,347505,7396785
"1","3766",0.0226117007,1.8366150350,"33","56",784.0629882800,347455,7397055
"1","2516",0.0004379322,0.5219658046,"24","7",787.1149902300,347105,7397435
"1","6522",0.0002941140,0.6107619641,"55","6",805.0770263700,349095,7396015
"1","6875",0.0000000000,0.5270914927,"57","5",808.3469848600,348975,7396635
"1","4783",0.0000000000,1.2586683016,"43","4",780.6229858400,347925,7396275
"1","3764",0.0000000000,2.7998458058,"33","3",784.4370117200,347445,7397055
"1","2951",0.0000000000,2.4455043914,"28","2",778.0609741200,347465,7398325
"1","561",0.0000000000,0.1081290016,"6","1",774.3380127000,345835,7398645
"1","310",0.0017488920,0.4916663493,"4","15",770.2109985400,345525,7398705
"1","2349",0.0016746580,0.1438680067,"23","14",774.5919799800,347035,7398545
"1","4478",0.0016239281,3.4064799431,"40","13",778.9270019500,348005,7397715
"1","3991",0.0015847691,0.2204709263,"36","12",783.2219848600,348015,7397995
"1","5821",0.0015510313,0.4108571162,"48","11",793.1669921900,348705,7396625
"1","1830",0.0011016001,1.0577356216,"19","10",780.9580078100,346725,7397335
"1","5282",0.0006433772,0.0069403611,"46","9",789.1090087900,348465,7397445
"1","1212",0.0004845842,0.0271527423,"13","8",779.6619873000,346055,7397685
"1","3462",0.0038721763,3.2434295909,"31","23",780.9719848600,347615,7398445
"1","1",0.0031284580,0.3930603940,"1","22",772.8220214800,344985,7397845
"1","5422",0.0031052654,0.2228016318,"47","21",806.8750000000,348065,7395615
"1","5125",0.0029349303,1.0366325281,"45","20",773.8690185500,348265,7397705
"1","6709",0.0028322704,0.9550188124,"56","19",807.5960083000,349185,7396225
"1","3865",0.0027215927,1.5035519809,"34","18",783.5330200200,347495,7396785
"1","3161",0.0026591845,1.0213520449,"30","17",784.0819702100,347275,7397205
"1","2098",0.0019256802,0.1435796404,"20","16",777.9019775400,346625,7398585
"1","1835",0.0109440359,0.0429604536,"19","31",781.2210083000,346715,7397335
"1","5425",0.0094932003,0.4972340303,"47","30",806.5100097700,348075,7395615
"1","6145",0.0066807362,1.0266631535,"52","29",776.3380127000,348465,7395945
"1","1634",0.0058800461,2.4582335270,"16","28",774.6849975600,346495,7398425
"1","2786",0.0057381720,0.1600555059,"26","27",770.8129882800,347135,7398405
"1","946",0.0049884791,0.8151772997,"10","26",772.2540283200,346095,7398525
"1","1405",0.0046977588,0.1966663990,"15","25",778.0089721700,346445,7398655
"1","790",0.0039879336,2.3456715712,"9","24",777.1380004900,345705,7397725
"1","3870",0.0487216971,0.5035204694,"34","103",782.3410034200,347505,7396795
"1","2526",0.0481125930,4.3910596977,"24","102",784.3679809600,347095,7397465
"1","2790",0.0473235283,2.5506670415,"26","101",769.3909912100,347135,7398385
"1","2957",0.0471091755,3.9921177652,"28","100",776.9769897500,347455,7398305
"1","9",0.0459529470,0.2949999648,"1","99",772.3469848600,345005,7397855
"1","4789",0.0455509117,0.4425912607,"43","98",780.1680297900,347925,7396305
"1","566",0.0454385663,1.0283907698,"6","97",772.0380249000,345805,7398645
"1","5438",0.0449665606,0.5417060209,"47","96",804.4180297900,348105,7395595
"1","3770",0.0512823340,1.8366170955,"33","111",782.7089843800,347465,7397055
"1","5441",0.0512145823,0.0240165774,"47","110",804.2440185500,348105,7395585
"1","5829",0.0506664036,0.5651314465,"48","109",791.0529785200,348685,7396635
"1","954",0.0505953499,1.6132213831,"10","108",771.0479736300,346085,7398505
"1","6718",0.0501515131,0.1731719442,"56","107",805.6810302700,349175,7396245
"1","3476",0.0491624071,0.1754945758,"31","106",777.5360107400,347615,7398405
"1","1638",0.0491507079,0.7627271557,"16","105",772.4609985400,346495,7398405
"1","1842",0.0487935384,0.6190000914,"19","104",779.9279785200,346705,7397355
"1","2108",0.0568491133,3.9043205930,"20","119",777.8070068400,346635,7398555
"1","6155",0.0558347084,4.8676159056,"52","118",783.3439941400,348435,7395935
